DFT DP
-3.106246948242187500e+02 -3.104854723140591659e+02
-3.071847534179687500e+02 -3.071427353105548264e+02
-3.104294128417968750e+02 -3.103616903220123504e+02
-3.117693176269531250e+02 -3.118319522015329426e+02
-3.111284179687500000e+02 -3.110771930628234827e+02
-3.079641113281250000e+02 -3.079437400881298572e+02
-3.086313476562500000e+02 -3.086230716691881071e+02
-3.108565673828125000e+02 -3.109577702111348572e+02
-3.112979431152343750e+02 -3.113267152494726133e+02
-3.110073852539062500e+02 -3.109623990112712590e+02
-3.123916320800781250e+02 -3.124314893405295379e+02
-3.112338562011718750e+02 -3.112482119378287280e+02
-3.104817199707031250e+02 -3.104759442928767612e+02
-3.106263122558593750e+02 -3.105980101530060438e+02
-3.109042663574218750e+02 -3.108642711080535719e+02
-3.103251953125000000e+02 -3.102776514742694189e+02
-3.110770874023437500e+02 -3.111041710659709452e+02
-3.108065795898437500e+02 -3.107734093556980497e+02
-3.091621398925781250e+02 -3.091124862355080722e+02
-3.097506103515625000e+02 -3.097897842214434831e+02
-3.107693176269531250e+02 -3.108417422751898584e+02
-3.129087524414062500e+02 -3.128406183761999273e+02
-3.112648925781250000e+02 -3.113057023469114029e+02
-3.088735961914062500e+02 -3.087957068743609170e+02
-3.106869201660156250e+02 -3.108195818563788180e+02
-3.085863037109375000e+02 -3.085462352632873717e+02
-3.088446960449218750e+02 -3.090522828234584836e+02
-3.086362915039062500e+02 -3.086275174609857004e+02
-3.092163696289062500e+02 -3.092862191728545440e+02
-3.084362792968750000e+02 -3.084642970172815808e+02
-3.090234680175781250e+02 -3.090161330278255036e+02
-3.083797607421875000e+02 -3.084459872964876013e+02
-3.114486389160156250e+02 -3.113717028656644743e+02
-3.107591247558593750e+02 -3.107857605282900977e+02
-3.114059448242187500e+02 -3.114538860539105372e+02
-3.072598876953125000e+02 -3.073341768032192931e+02
-3.080724182128906250e+02 -3.081381267083549460e+02
-3.124453125000000000e+02 -3.124191373054895848e+02
-3.126759643554687500e+02 -3.126604296150252367e+02
-3.117230529785156250e+02 -3.117800315063932430e+02
-3.082071228027343750e+02 -3.082166914958569350e+02
-3.119930419921875000e+02 -3.119295570827619031e+02
-3.103074340820312500e+02 -3.103727695378513545e+02
-3.091711425781250000e+02 -3.092018748828098182e+02
-3.106862792968750000e+02 -3.106759130939400961e+02
-3.069229125976562500e+02 -3.069276706589831747e+02
-3.107766723632812500e+02 -3.107801959264513130e+02
-3.118151245117187500e+02 -3.117598294722280912e+02
-3.111209106445312500e+02 -3.112079898938877704e+02
-3.094621582031250000e+02 -3.095311261307731456e+02
-3.097745666503906250e+02 -3.098110214091686885e+02
-3.077934875488281250e+02 -3.078213876633463428e+02
-3.097953491210937500e+02 -3.097701761566966070e+02
-3.093700866699218750e+02 -3.093967286887233286e+02
-3.097147827148437500e+02 -3.097888076640647341e+02
-3.095223999023437500e+02 -3.095370437774070069e+02
-3.099776916503906250e+02 -3.100572166081766454e+02
-3.123670349121093750e+02 -3.123267755131588501e+02
-3.089589233398437500e+02 -3.089587404428436344e+02
-3.108189697265625000e+02 -3.108113543059160975e+02
-3.095459289550781250e+02 -3.095811888623353525e+02
-3.111437072753906250e+02 -3.111358502655230041e+02
-3.086822814941406250e+02 -3.087274732798679224e+02
-3.071058349609375000e+02 -3.071898347860103513e+02
-3.085879211425781250e+02 -3.085732843299618366e+02
-3.080458068847656250e+02 -3.080403096340121465e+02
-3.085397338867187500e+02 -3.084540603788296949e+02
-3.063134155273437500e+02 -3.062684641143242743e+02
-3.103351440429687500e+02 -3.103672015012550673e+02
-3.075346984863281250e+02 -3.074445452319909009e+02
-3.112570190429687500e+02 -3.112781666969511889e+02
-3.085708007812500000e+02 -3.086212488640214815e+02
-3.103784179687500000e+02 -3.103660290936616093e+02
-3.124165954589843750e+02 -3.124535605042116231e+02
-3.099524536132812500e+02 -3.099994607940069500e+02
-3.114841918945312500e+02 -3.114622203299954890e+02
-3.082365417480468750e+02 -3.082944238190392525e+02
-3.087874145507812500e+02 -3.089132692287009831e+02
-3.072192077636718750e+02 -3.072475326274264944e+02
-3.078094177246093750e+02 -3.078420611316000191e+02
-3.144058837890625000e+02 -3.143815398886359276e+02
-3.108751831054687500e+02 -3.108456954691272358e+02
-3.086905822753906250e+02 -3.086269133559095508e+02
-3.070919494628906250e+02 -3.071916666846115049e+02
-3.102425537109375000e+02 -3.103147949077085741e+02
-3.091289672851562500e+02 -3.091227317647590098e+02
-3.100560302734375000e+02 -3.099640358433036909e+02
-3.092282104492187500e+02 -3.092781795425686369e+02
-3.090784606933593750e+02 -3.091524095667065808e+02
-3.078562011718750000e+02 -3.077891446860268161e+02
-3.114444274902343750e+02 -3.114805123216395941e+02
-3.097400512695312500e+02 -3.097553724008475911e+02
-3.077954711914062500e+02 -3.079129868097990652e+02
-3.094691772460937500e+02 -3.094574484148758415e+02
-3.091177673339843750e+02 -3.091126195783025423e+02
-3.086880493164062500e+02 -3.086898621805623293e+02
-3.105413818359375000e+02 -3.105825179163642815e+02
-3.077952880859375000e+02 -3.078369100297209116e+02
-3.050535278320312500e+02 -3.049937772623245564e+02
-3.091299743652343750e+02 -3.091309184278801467e+02
-3.075378723144531250e+02 -3.074354503122843880e+02
-3.106621093750000000e+02 -3.106680133386859097e+02
-3.107389526367187500e+02 -3.107471047833727198e+02
-3.099537658691406250e+02 -3.098139567406896049e+02
-3.117939453125000000e+02 -3.118903527137392757e+02
-3.125278625488281250e+02 -3.125476528254583286e+02
-3.131119079589843750e+02 -3.131215405705266335e+02
-3.126770629882812500e+02 -3.127244121897391551e+02
-3.100559997558593750e+02 -3.099774048802323705e+02
-3.096445007324218750e+02 -3.096864369244480031e+02
-3.117651367187500000e+02 -3.117559965692194623e+02
-3.106025390625000000e+02 -3.105735175655030957e+02
-3.117879943847656250e+02 -3.117155042763062056e+02
-3.042084350585937500e+02 -3.045027170156150760e+02
-3.096767272949218750e+02 -3.096527659399033610e+02
-3.082289733886718750e+02 -3.082526146905917130e+02
-3.083640441894531250e+02 -3.083873046401753300e+02
-3.080469970703125000e+02 -3.079244256471868084e+02
-3.111367187500000000e+02 -3.111876322130134440e+02
-3.114018859863281250e+02 -3.113875275713944575e+02
-3.062351989746093750e+02 -3.061573924006823972e+02
-3.086469421386718750e+02 -3.087079345665947585e+02
-3.114682312011718750e+02 -3.113622924472977047e+02
-3.029533081054687500e+02 -3.028877446809427738e+02
-3.094715576171875000e+02 -3.094853215677175058e+02
-3.104096984863281250e+02 -3.104134257363512006e+02
-3.102765808105468750e+02 -3.103257066838549463e+02
-3.121951293945312500e+02 -3.121431074462072957e+02
-3.097247619628906250e+02 -3.097371788300641242e+02
-3.085686035156250000e+02 -3.086593603842706557e+02
-3.057437438964843750e+02 -3.057051982697510653e+02
-3.097265625000000000e+02 -3.097976798247378269e+02
-3.085777893066406250e+02 -3.085795384732589355e+02
-3.103301391601562500e+02 -3.103316424210860305e+02
-3.093670349121093750e+02 -3.093837345248829820e+02
-3.094701538085937500e+02 -3.094625633279368913e+02
-3.102687377929687500e+02 -3.102661413196197486e+02
-3.094484558105468750e+02 -3.094835306772691865e+02
-3.075202636718750000e+02 -3.075936922007840622e+02
-3.121193542480468750e+02 -3.120795668174797584e+02
-3.113067016601562500e+02 -3.112715165129042134e+02
-3.088365783691406250e+02 -3.089086898652669220e+02
-3.099649353027343750e+02 -3.099923583754953142e+02
-3.109144287109375000e+02 -3.108523847604929529e+02
-3.102374877929687500e+02 -3.101897371178806111e+02
-3.087700500488281250e+02 -3.088277025124916690e+02
-3.101247558593750000e+02 -3.101696011272953797e+02
-3.102938842773437500e+02 -3.102592825720913083e+02
-3.102374572753906250e+02 -3.103308849196261008e+02
-3.077298583984375000e+02 -3.077933180670776778e+02
-3.095353088378906250e+02 -3.095747109717041212e+02
-3.084613037109375000e+02 -3.085621262413954469e+02
-3.099898986816406250e+02 -3.099753927718965087e+02
-3.097507324218750000e+02 -3.097310317044157273e+02
-3.108560485839843750e+02 -3.108693081233317344e+02
-3.098200073242187500e+02 -3.097833218876360206e+02
-3.117319030761718750e+02 -3.118103815405497130e+02
-3.082498474121093750e+02 -3.083360732782443279e+02
-3.112218933105468750e+02 -3.110942940192938408e+02
-3.139598083496093750e+02 -3.139636464065654309e+02
-3.087753601074218750e+02 -3.088824790685682160e+02
-3.087651367187500000e+02 -3.087509415875522905e+02
-3.106528930664062500e+02 -3.106525789428570761e+02
-3.129580383300781250e+02 -3.129852347622763205e+02
-3.087196044921875000e+02 -3.088089127026783558e+02
-3.104513549804687500e+02 -3.103574554316057288e+02
-3.113618774414062500e+02 -3.112959590016001812e+02
-3.079947814941406250e+02 -3.081823199602402497e+02
-3.096215209960937500e+02 -3.096262918861126536e+02
-3.106510314941406250e+02 -3.106444372162785612e+02
-3.088369140625000000e+02 -3.088634192933922691e+02
-3.104349975585937500e+02 -3.104293850953010860e+02
-3.124553833007812500e+02 -3.124375333021367851e+02
-3.060648498535156250e+02 -3.061761877886634693e+02
-3.098141784667968750e+02 -3.098096628431082422e+02
-3.103005065917968750e+02 -3.102415981724738003e+02
-3.106655578613281250e+02 -3.106997257937998711e+02
-3.073140563964843750e+02 -3.074665843753936656e+02
-3.065405883789062500e+02 -3.066206103917032806e+02
-3.069909057617187500e+02 -3.069591781986091519e+02
-3.073016662597656250e+02 -3.073679843170431241e+02
-3.109072875976562500e+02 -3.109354194946211010e+02
-3.107401123046875000e+02 -3.106712595694532411e+02
-3.120467529296875000e+02 -3.120719963832650024e+02
-3.100825195312500000e+02 -3.100700455203693764e+02
-3.072264709472656250e+02 -3.071994787568567062e+02
-3.120533142089843750e+02 -3.119642676106084309e+02
-3.098150634765625000e+02 -3.098529325863585200e+02
-3.106866455078125000e+02 -3.106660541291231539e+02
-3.100138549804687500e+02 -3.099517319552019785e+02
-3.093197631835937500e+02 -3.093481012395055814e+02
-3.090280761718750000e+02 -3.090495402384559611e+02
-3.102862548828125000e+02 -3.102714521647078527e+02
-3.123848571777343750e+02 -3.123606463510810158e+02
-3.088891601562500000e+02 -3.088553898705239362e+02
-3.093721618652343750e+02 -3.094135163771173893e+02
-3.105243530273437500e+02 -3.106450692826371096e+02
-3.085169372558593750e+02 -3.086181731589225024e+02
-3.125013122558593750e+02 -3.124336184726981855e+02
-3.120938415527343750e+02 -3.121708462997261222e+02
-3.131380615234375000e+02 -3.132184577344174272e+02
-3.104582824707031250e+02 -3.105788254764234466e+02
-3.100702819824218750e+02 -3.100710518614130820e+02
-3.072871704101562500e+02 -3.072497738889815082e+02
-3.124915466308593750e+02 -3.124164069517352118e+02
-3.082537841796875000e+02 -3.083605362255309501e+02
-3.073370666503906250e+02 -3.074140617578100318e+02
-3.098304748535156250e+02 -3.098662657868972587e+02
-3.128790283203125000e+02 -3.128309686810723065e+02
-3.090203247070312500e+02 -3.091022490488465451e+02
-3.112987365722656250e+02 -3.112779515349980102e+02
-3.113232116699218750e+02 -3.112604788058549730e+02
-3.108742675781250000e+02 -3.108481601190263746e+02
-3.099238891601562500e+02 -3.099415594012985480e+02
-3.117630310058593750e+02 -3.117697525605213968e+02
-3.078686828613281250e+02 -3.081013904444250784e+02
-3.103359985351562500e+02 -3.103823286734641442e+02
-3.090633850097656250e+02 -3.090466539891788784e+02
-3.092835693359375000e+02 -3.093843707295179684e+02
-3.082419738769531250e+02 -3.082433676002300444e+02
-3.105588684082031250e+02 -3.105288314056250556e+02
-3.077502136230468750e+02 -3.078350716575519073e+02
-3.092936706542968750e+02 -3.092991106810615065e+02
-3.106448364257812500e+02 -3.106758919120551354e+02
-3.110907592773437500e+02 -3.110363155387011602e+02
-3.087829589843750000e+02 -3.086728630172816565e+02
-3.102911071777343750e+02 -3.102156724313240375e+02
-3.063955383300781250e+02 -3.065336559256954843e+02
-3.106476440429687500e+02 -3.106336322012393794e+02
-3.117084045410156250e+02 -3.116756936303283965e+02
-3.100191650390625000e+02 -3.100947569074921830e+02
-3.087449951171875000e+02 -3.087154585833297347e+02
-3.096289062500000000e+02 -3.096948102662331053e+02
-3.075888061523437500e+02 -3.075422144799399007e+02
-3.107807922363281250e+02 -3.108295261168586876e+02
-3.091207275390625000e+02 -3.091555686663159008e+02
-3.105980529785156250e+02 -3.106758652783728394e+02
-3.109639282226562500e+02 -3.109552575455615511e+02
-3.093427734375000000e+02 -3.093288360532750403e+02
-3.076751708984375000e+02 -3.077142584887179737e+02
-3.106970825195312500e+02 -3.107257771885530246e+02
-3.086805725097656250e+02 -3.085891886634922230e+02
-3.109940795898437500e+02 -3.109746543348758223e+02
-3.085983276367187500e+02 -3.087218505365847818e+02
-3.079421386718750000e+02 -3.079709613027957857e+02
-3.081789550781250000e+02 -3.081300720701078717e+02
-3.069340515136718750e+02 -3.068650846769266423e+02
-3.098160705566406250e+02 -3.098852032662522902e+02
-3.105388183593750000e+02 -3.105854239469751974e+02
-3.085894470214843750e+02 -3.085430451772875813e+02
-3.075220947265625000e+02 -3.073533507956108224e+02
-3.066502685546875000e+02 -3.066903196702419336e+02
-3.074433593750000000e+02 -3.073446867641248446e+02
-3.120914001464843750e+02 -3.121085163167198289e+02
-3.110741271972656250e+02 -3.109945308767022993e+02
-3.084921569824218750e+02 -3.085345830758053580e+02
-3.113020324707031250e+02 -3.113591535436805771e+02
-3.084769592285156250e+02 -3.084446091215557999e+02
-3.100507812500000000e+02 -3.102110251940667922e+02
-3.093917236328125000e+02 -3.092549274639907253e+02
-3.101666564941406250e+02 -3.101623451176290587e+02
-3.089856262207031250e+02 -3.089079121826353003e+02
-3.129132080078125000e+02 -3.129140108917746943e+02
-3.113925170898437500e+02 -3.113473381211775859e+02
-3.072502441406250000e+02 -3.073464300661892707e+02
-3.093887023925781250e+02 -3.094240583741453179e+02
-3.076317443847656250e+02 -3.076520363483198821e+02
-3.127665100097656250e+02 -3.127286185210266467e+02
-3.086520080566406250e+02 -3.087077878066546646e+02
-3.098933105468750000e+02 -3.098425476053607781e+02
-3.085650939941406250e+02 -3.085503551255639536e+02
-3.090172729492187500e+02 -3.089946121920655742e+02
-3.110394592285156250e+02 -3.110880128202999231e+02
-3.079238586425781250e+02 -3.079114998781960821e+02
-3.114745788574218750e+02 -3.114716002915573654e+02
-3.100891113281250000e+02 -3.100590882199918497e+02
-3.110008850097656250e+02 -3.108995185448142138e+02
-3.085136718750000000e+02 -3.084920568511487886e+02
-3.078150024414062500e+02 -3.077267267077236284e+02
-3.066528930664062500e+02 -3.067237185169087752e+02
-3.072736206054687500e+02 -3.072851635762621072e+02
-3.084716796875000000e+02 -3.085224240460331657e+02
-3.086876525878906250e+02 -3.086241299197932335e+02
-3.113973083496093750e+02 -3.114105854521568517e+02
-3.143074645996093750e+02 -3.142835642895138335e+02
-3.107024841308593750e+02 -3.106240255191911501e+02
-3.089588928222656250e+02 -3.089846906560927096e+02
-3.106557617187500000e+02 -3.106238544876676428e+02
-3.122779235839843750e+02 -3.122963650291194426e+02
-3.092988891601562500e+02 -3.092809274515537368e+02
-3.097550354003906250e+02 -3.099496835557069403e+02
-3.089059143066406250e+02 -3.088940866359732809e+02
-3.114907836914062500e+02 -3.114442469705077201e+02
-3.115208435058593750e+02 -3.115402956045718383e+02
-3.090413513183593750e+02 -3.091276388624049218e+02
-3.077876281738281250e+02 -3.078350894351542593e+02
-3.085696716308593750e+02 -3.086120246042777353e+02
-3.114919128417968750e+02 -3.114707096816034664e+02
-3.085267028808593750e+02 -3.085654063644900589e+02
-3.107841796875000000e+02 -3.107676647101354774e+02
-3.094721984863281250e+02 -3.095453426590754020e+02
-3.084028320312500000e+02 -3.084398364461659412e+02
-3.048121032714843750e+02 -3.050006329453050853e+02
-3.123726501464843750e+02 -3.124716759740509815e+02
-3.094844360351562500e+02 -3.094991747367384960e+02
-3.097539367675781250e+02 -3.096445034120430364e+02
-3.109075622558593750e+02 -3.110317034825679912e+02
-3.093942565917968750e+02 -3.093705510298255490e+02
-3.112528381347656250e+02 -3.112943120094606684e+02
-3.102718505859375000e+02 -3.103979001298340563e+02
-3.112546997070312500e+02 -3.113095507513131110e+02
-3.090670471191406250e+02 -3.090933159660187357e+02
-3.100923461914062500e+02 -3.101739250048718191e+02
-3.106117553710937500e+02 -3.106557550863033157e+02
-3.104178771972656250e+02 -3.104620673762315732e+02
-3.106205444335937500e+02 -3.106452282209668283e+02
-3.105205993652343750e+02 -3.104533907513197164e+02
-3.104753723144531250e+02 -3.104769718550425068e+02
-3.078805236816406250e+02 -3.078773436107265979e+02
-3.099438781738281250e+02 -3.099764269495037752e+02
-3.086761169433593750e+02 -3.086225027566386530e+02
-3.070401611328125000e+02 -3.071163566273343690e+02
-3.084822692871093750e+02 -3.086436587203406816e+02
-3.105535888671875000e+02 -3.105503303272297444e+02
-3.120847473144531250e+02 -3.120557132168107728e+02
-3.106932067871093750e+02 -3.106589297697381653e+02
-3.109065551757812500e+02 -3.109274127932625333e+02
-3.069270324707031250e+02 -3.069220937648104837e+02
